,area,title,community,position,tax,total_price,unit_price,hourseType,hourseSize,direction,fitment
190,罗湖区,看花园住家安静，满五年，精装修即买即住,雍翠豪园,莲塘,房本满五年,228.0,57402.0,1室1厅,39.72,西,精装
191,罗湖区,交通便利，采光好，业主诚意卖，装修好,金城大厦,春风路,房本满五年,178.0,48109.0,2室1厅,37.0,西,精装
192,罗湖区,朝向好，客厅出大阳台（5.6平方），户型方正,金洲花园,布心,房本满五年,350.0,44913.0,3室1厅,77.93,南,精装
193,罗湖区,田心大厦 靓户型一房一厅 全面落地大窗大客厅,田心大厦,笋岗,房本满五年,210.0,44624.0,1室1厅,47.06,西南,简装
194,罗湖区,公园里的家 双地铁物业 满两年税费少,翠拥华庭,百仕达,,310.0,68889.0,1室2厅,45.0,南 北,精装
195,罗湖区,容易上车的两房，户型好，总价低，,谱心苑,布心,房本满五年,268.0,48719.0,2室2厅,55.01,东南,简装
196,罗湖区,红本在手  满五年 高楼层  厅出阳台,凯悦华庭,春风路,房本满五年,330.0,51863.0,2室1厅,63.63,东南,精装
197,罗湖区,东乐花园 3室1厅 370万,东乐花园,百仕达,房本满五年,370.0,38842.0,3室1厅,95.26,东北,精装
198,罗湖区,罗湖铂金时代一居室 满五年唯一双地铁口岸物业,铂金时代罗湖,罗湖口岸,房本满五年,193.0,48408.0,1室1厅,39.87,东,精装
199,罗湖区,金城华庭，花园式社区，两房，大阳台，满五，精装修,金城华庭,螺岭,房本满五年,449.0,80438.0,2室1厅,55.82,北,精装
200,罗湖区,满两年，总价低，近湖贝就改，宜居易租,都心名苑,螺岭,,205.0,57279.0,1室0厅,35.79,南,简装
201,罗湖区,南塘物业小区 3室1厅 290万,南塘物业小区,东门,房本满五年,290.0,38370.0,3室1厅,75.58,东,简装
202,罗湖区,罗湖京基100旁边，配套齐全，交通便利，,名仕阁,地王,,267.0,49445.0,1室1厅,54.0,东北,精装
203,罗湖区,和平广场 厅出阳台精装两房 下拉有图 带空中花园泳池,和平广场,地王,,333.0,52967.0,2室1厅,62.87,东北,精装
204,罗湖区,东门步行街物业，易出租，3号线地铁物业。,新风花园,东门,,240.0,47254.0,2室2厅,50.79,西南,精装
205,罗湖区,嘉景苑 地铁口小户型 红本 满2唯1,嘉景苑,笋岗,房本满五年,175.0,52193.0,1室1厅,33.53,北,简装
206,罗湖区,地铁口旁物业，一房一厅，交通方便。,田心大厦,笋岗,房本满五年,195.0,41393.0,1室1厅,47.11,东,简装
207,罗湖区,此房 户型方正 总价低 楼层高 视野开阔,旭飞华天苑,清水河,,110.0,38829.0,1室1厅,28.33,北 东北,简装
208,罗湖区,红桂皇冠 满两年的单间 地铁3号线和9号线,红桂皇冠,地王,,140.0,46636.0,1室0厅,30.02,西,简装
209,罗湖区,云景豪园厅出阳台2+1房 已改衣帽间，满五唯一  采光好,云景豪园,春风路,房本满五年,355.0,48926.0,3室1厅,72.56,西北,精装
210,罗湖区,满五年优质套一，业主诚心出售，中高楼层，精致装修,金城华庭,螺岭,,292.0,77475.0,1室1厅,37.69,西 北,精装
211,罗湖区,小高层带电梯，外观里面楼梯都很舒适，次新房，近地铁,MR.91公馆,笋岗,,175.0,44655.0,1室1厅,39.19,北,简装
212,罗湖区,蔡屋围两房刚需，配套成熟，欢迎来撩,骏庭名园,地王,,292.0,50389.0,2室1厅,57.95,西北,简装
213,罗湖区,东湖丽苑 2室2厅 318万,东湖丽苑,百仕达,房本满五年,318.0,52641.0,2室2厅,60.41,南,精装
214,罗湖区,红桂皇冠一房一厅，朝东偏北，红岭地铁站,红桂皇冠,地王,房本满五年,183.0,43780.0,1室1厅,41.8,东,简装
215,罗湖区,华达园公寓 1室0厅 115万,华达园公寓,百仕达,,115.0,40940.0,1室0厅,28.09,西北,简装
216,罗湖区,银晖名居 地铁口物业 70年产权 高层电梯房,银晖名居,银湖,,130.0,48617.0,1室0厅,26.74,北,简装
217,罗湖区,罗湖口岸旁正规两居室，总价低，看房可约！,德兴大厦,罗湖口岸,,180.0,47245.0,2室1厅,38.1,西,精装
218,罗湖区,此房是大开间 28平 有外阳台 独立的厨房 洗手间。,TCL雅馨居,地王,,135.0,47586.0,1室0厅,28.37,北,精装
219,罗湖区,全明单间户型，总价低，业主诚心卖,东门168,螺岭,,178.0,73829.0,1室0厅,24.11,东南,简装
220,罗湖区,满五唯一 户型方正视野宽阔 交通便利,庐江春天公寓,笋岗,房本满五年,215.0,41180.0,2室1厅,52.21,南 北,简装
221,罗湖区,小户型，花园社区，带地下停车库，门口就是超市,雅仕居,清水河,,100.0,52247.0,1室0厅,19.14,南,简装
222,罗湖区,蓝馨苑   正规大二房三阳台   红本在手  满五年  朝南,蓝馨苑,黄贝岭,房本满五年,428.0,67243.0,2室2厅,63.65,西南,精装
223,罗湖区,青橙时代 1室0厅 185万,青橙时代,布心,房本满五年,185.0,66715.0,1室0厅,27.73,东北,精装
224,罗湖区,罗湖万象城旁，城市天地广场一房出售，满两年,城市天地广场,万象城,,255.0,43046.0,1室1厅,59.24,东南,精装
225,罗湖区,老街大剧院地铁口花园小区 高楼层采光好 装修好,星桂园,地王,房本满五年,145.0,59305.0,1室0厅,24.45,西,精装
226,罗湖区,国贸 国际名园 单房，好出租 双地铁,国际名园,春风路,房本满五年,119.0,49812.0,1室0厅,23.89,北,简装
227,罗湖区,双地铁口 户型方正 明厨明厅 满五唯一 稳定租客,港岛银座,地王,房本满五年,199.0,46129.0,1室1厅,43.14,东,精装
228,罗湖区,洪湖二街十号大院两房出售 红本在手 户型方正 采光好,洪湖二街十号大院,洪湖,房本满五年,390.0,54607.0,2室1厅,71.42,东南,简装
229,罗湖区,中高楼层、户型方正实用带阳台、业主诚心出售,万事达名苑,百仕达,,290.0,53319.0,2室1厅,54.39,北,精装
230,罗湖区,京基一百 小两房户型 满两年 诚心卖,京基一百大厦,地王,,450.0,77587.0,2室1厅,58.0,东,精装
231,罗湖区,新银座华庭 1室0厅 120万,新银座华庭,罗湖口岸,,120.0,50000.0,1室0厅,24.0,北,简装
232,罗湖区,南塘物业小户型，总价低，老街站，东门商圈,南塘物业小区,东门,,102.0,46682.0,1室0厅,21.85,南,简装
233,罗湖区,星湖花园 满五年唯一 红本在手 税费少 诚心出售,星湖花园,银湖,房本满五年,330.0,51060.0,2室1厅,64.63,西南,简装
234,罗湖区,别墅区旁大一房，空气质量好，楼层采光佳,仙桐馨苑,莲塘,,155.0,53857.0,1室0厅,28.78,南,简装
235,罗湖区,花园式小区，中楼层，满两年，2号线、5号线黄贝岭站,金城华庭,螺岭,,295.0,78479.0,1室1厅,37.59,东北,精装
236,罗湖区,满五唯一税费少，老街地铁口花园式小区,星桂园,地王,房本满五年,155.0,58315.0,1室0厅,26.58,西北,简装
237,罗湖区,深业东岭 精装修 黄贝岭地铁站,深业东岭,黄贝岭,房本满五年,300.0,67100.0,1室1厅,44.71,东南,精装
238,罗湖区,旭飞华天苑，满5年红本在手，安静看花园,旭飞华天苑,清水河,房本满五年,120.0,42239.0,1室1厅,28.41,南,精装
239,罗湖区,装修保养好，精装修，业主诚心出售，房间采光通风好,联城美园,春风路,,210.0,57614.0,1室1厅,36.45,北,精装
240,罗湖区,地铁口总价低，精装修两房，业主诚心出售，,深城公寓,笋岗,,282.0,53797.0,2室1厅,52.42,南,精装
241,罗湖区,此房是鸿翔花园南向看花园的两房,鸿翔花园,地王,房本满五年,360.0,65455.0,2室1厅,55.0,东南,精装
242,罗湖区,丰湖花园 1室1厅 212万,丰湖花园,清水河,房本满五年,212.0,46188.0,1室1厅,45.9,东南,精装
243,罗湖区,此房是满五年的一房，地铁7号线笋岗站,时尚新居,笋岗,房本满五年,141.0,43265.0,1室1厅,32.59,东,精装
244,罗湖区,业主诚心，满五年唯一，购物读书都方便。,绿茵庭苑,布心,房本满五年,288.0,45326.0,2室1厅,63.54,东,精装
245,罗湖区,全明格局，大两房适合居家，环境静谧，,书院街5号大院,东门,房本满五年,475.0,60882.0,2室2厅,78.02,南,精装
246,罗湖区,05年花园社区，安静小户型，楼层居中，采光好。,星桂园,地王,,155.0,58315.0,1室0厅,26.58,南,精装
247,罗湖区,双地铁，精装修，花园社区，高层采光好,百仕达东郡,百仕达,,550.0,68290.0,2室1厅,80.54,西南,精装
248,罗湖区,罗湖出入境综合楼大三房 单位福利房转商品房 带车位,广东省公安厅深圳出入境签证办事处综合楼,罗湖口岸,房本满五年,560.0,51704.0,3室1厅,108.31,南,简装
249,罗湖区,交通生活便利 户型格局方正 通风效果好 有阳台,源兴居,洪湖,房本满五年,160.0,74662.0,1室0厅,21.43,北,精装
250,罗湖区,70年产权公寓 鸿翔花园大社区 高层视野好,鸿翔花园,地王,房本满五年,150.0,43191.0,1室0厅,34.73,北,简装
251,罗湖区,门口就是地铁口；满五唯一 购房税费少；闹中取静，,嘉景苑,笋岗,房本满五年,180.0,53684.0,1室1厅,33.53,北,简装
252,罗湖区,心怡花园  南向 满五唯一，无抵押,心怡花园,布心,房本满五年,418.0,50951.0,2室1厅,82.04,南,简装
253,罗湖区,华润湖贝二期 已签协议  满五 红本 近地铁 急售,名都大厦,螺岭,房本满五年,252.0,68423.0,1室1厅,36.83,西南,精装
254,罗湖区,锦缘里嘉园 1室1厅 335万,锦缘里嘉园,新秀,,335.0,65214.0,1室1厅,51.37,东,精装
255,罗湖区,名骏豪庭 一房一厅 中间楼层 精装修  业主诚信出售,名骏豪庭,莲塘,房本满五年,215.0,50000.0,1室1厅,43.0,北,精装
256,罗湖区,此房精装修格局方正南向楼层高采光好,京基东方颐园,螺岭,房本满五年,556.0,80012.0,2室1厅,69.49,东南,精装
257,罗湖区,鹏公馆，万科物业 精装修 交通方便 生活便利,鹏公馆,翠竹,,410.0,111839.0,1室2厅,36.66,西南,精装
258,罗湖区,文锦渡关口 交通方便 独立小区 居家舒适,龙园苑,黄贝岭,房本满五年,310.0,42842.0,2室2厅,72.36,东北,精装
259,罗湖区,愉天小区 红本朝南 中间楼层 双地铁,愉天小区,翠竹,,440.0,125715.0,1室0厅,35.0,南,简装
260,罗湖区,怡景花园 2室1厅 395万,怡景花园,黄贝岭,房本满五年,395.0,72411.0,2室1厅,54.55,南 北,简装
261,罗湖区,梨园公寓 住宅性质 大开间宜居住,梨园公寓,笋岗,房本满五年,218.0,59727.0,1室1厅,36.5,西南,其他
262,罗湖区,满五唯一，中间楼层，业主诚心出售，方便看房。,外贸大院,黄贝岭,房本满五年,430.0,59303.0,2室1厅,72.51,南,简装
263,罗湖区,丹枫白露城东1号 满两年 装修好 拎包入住 配套成熟,丹枫白露城东1号,黄贝岭,,280.0,40930.0,1室1厅,68.41,东北,精装
264,罗湖区,和平广场 3室1厅 445万,和平广场,地王,,445.0,53268.0,3室1厅,83.54,东南,精装
265,罗湖区,万科桂苑电梯小洋房四房 红本产权 带有双阁楼,万科桂苑,地王,房本满五年,900.0,70506.0,4室2厅,127.65,南,精装
266,罗湖区,装修好，东南向安静舒适，格局方正，近口岸地铁,鸿锦阁,黄贝岭,房本满五年,300.0,42803.0,2室2厅,70.09,东南,精装
267,罗湖区,次新房刚入伙，万象城花园大社区，朝南看湿地公园,中海天钻,万象城,房本满五年,1030.0,85301.0,3室2厅,120.75,南,毛坯
268,罗湖区,附带87平米天台面积，且已经装修好，正出租当中,绿景山庄,布心,,410.0,43846.0,3室2厅,93.51,南,精装
269,罗湖区,此房是满二年的一房，户型方正，大阳台，有社区花园,虹桥星座大厦,笋岗,,150.0,52084.0,1室0厅,28.8,西南,简装
270,罗湖区,名骏豪庭低总价，满五年唯一，看房方便，配套齐全,名骏豪庭,莲塘,房本满五年,210.0,49343.0,1室1厅,42.56,北,精装
271,罗湖区,旺业豪苑新上两房一厅，户型方正、环境好、刚需必选房,旺业豪苑,东门,房本满五年,255.0,52600.0,2室1厅,48.48,西北,简装
272,罗湖区,正南朝向3房 适中楼层 视野开阔  通透户型,翠盈嘉园,洪湖,房本满五年,460.0,55617.0,3室1厅,82.71,南,简装
273,罗湖区,岭南公司住宅楼 3室1厅 435万,岭南公司住宅楼,地王,房本满五年,435.0,46130.0,3室1厅,94.3,南,简装
274,罗湖区,莲馨家园三房，靠山安静，2017年新房，看了就喜欢,莲馨家园,莲塘,房本满五年,565.0,62974.0,3室1厅,89.72,南,精装
275,罗湖区,看花园 靠翠竹山 光线视野好 红本在手,阳光绿地家园,百仕达,房本满五年,235.0,58957.0,2室1厅,39.86,东南,精装
276,罗湖区,翠盈嘉园精装修两房出售 户型方正楼层高采光好。,翠盈嘉园,洪湖,房本满五年,395.0,56534.0,2室1厅,69.87,北,精装
277,罗湖区,房子满二年业主自住 精装修 卧室出阳台，安静不吵。,庐江春天公寓,笋岗,,238.0,45586.0,2室1厅,52.21,北,精装
278,罗湖区,满五年 红本在手 税费少 花园社区 精装修 户型方正,中信星光名庭,东门,房本满五年,490.0,68208.0,2室1厅,71.84,西南,精装
279,罗湖区,罗湖大厦 2室1厅 245万,罗湖大厦,春风路,房本满五年,245.0,43939.0,2室1厅,55.76,南,精装
280,罗湖区,小区住家环境好 ，近七号线田贝站。,合正星园,翠竹,,920.0,86859.0,3室1厅,105.92,西南,精装
281,罗湖区,168热卖户型，诚心卖，装修好。,东门168,螺岭,,178.0,77764.0,1室0厅,22.89,东南,简装
282,罗湖区,好房业主诚心出售 花园小区   蔡屋围商圈 看房方便,经典家园,地王,房本满五年,700.0,57448.0,3室2厅,121.85,北,精装
283,罗湖区,港岛银座 老街地铁口 厨房改小了 满五年 红本 税少,港岛银座,地王,房本满五年,188.0,45798.0,1室0厅,41.05,西南,精装
284,罗湖区,此房是虹桥星座的大一房，大飘窗，户型方正，明厨明卫,虹桥星座大厦,笋岗,,145.0,50348.0,1室0厅,28.8,南,精装
285,罗湖区,金迪名苑    太安地铁站    一房一厅  配好好,金迪名苑,布心,房本满五年,355.0,97341.0,1室1厅,36.47,东南,简装
286,罗湖区,地铁口物业  东门天下 精装大一房出售  随时看房,东门天下,东门,房本满五年,310.0,60785.0,1室1厅,51.0,南 北,精装
287,罗湖区,聚宝花园，莲塘中 心，安静看园林，高拓展户型,聚宝花园,莲塘,,345.0,43705.0,2室1厅,78.94,东 北,精装
288,罗湖区,中楼层，采光好，标准一房，视野不错,鹏公馆,翠竹,,415.0,101567.0,1室1厅,40.86,北,精装
289,罗湖区,户型方正优质一房，满五唯一，红本在手，明厨明卫,祥福雅居,笋岗,,175.0,56452.0,1室0厅,31.0,南,简装
290,罗湖区,业主诚心出售，公园里的家，户型方正，配套齐全。,旺业豪苑,东门,,410.0,50749.0,3室1厅,80.79,东南,精装
291,罗湖区,田心庆云花园 社区大三房 满五红本在手 花园小区,田心庆云花园,笋岗,,372.0,40786.0,3室2厅,91.21,北,简装
292,罗湖区,此房满五年，厅出阳台，装修保养好,新世界鹿茵翠地,莲塘,房本满五年,550.0,52123.0,3室2厅,105.52,东,精装
293,罗湖区,鸿翔花园大阳台精装单间，正南向绿色景观好,鸿翔花园,地王,房本满五年,195.0,43372.0,1室0厅,44.96,南,精装
294,罗湖区,世界金融复式两房 满二年精装修,世界金融中心,万象城,房本满五年,260.0,57778.0,2室1厅,45.0,北,精装
295,罗湖区,诚心出售，好地段，户型方正，通风良好，采光极好,缤纷时代家园,螺岭,房本满五年,485.0,80807.0,2室1厅,60.02,东南,精装
296,罗湖区,嘉宝田花园三期  4+1房  户型方正 大阳台加阁楼,嘉宝田花园,笋岗,房本满五年,760.0,82154.0,5室2厅,92.51,北,精装
297,罗湖区,海富花园 精装两房 高楼层 居家舒适 交通便利 近地铁,海富花园,黄贝岭,,313.0,43149.0,2室1厅,72.54,东北,精装
298,罗湖区,莲塘+鹏兴社区+仙湖脚下+过户快+适合居家,鹏兴花园一期,莲塘,房本满五年,525.0,50848.0,3室2厅,103.25,南 北,简装
299,罗湖区,罗湖区朝南三房 双阳台通风采光 满两年看房方便,丰湖花园,清水河,,350.0,42709.0,3室1厅,81.95,南,精装
300,罗湖区,风格名苑满五唯一，高层朝东单间，装修好,风格名苑,地王,房本满五年,220.0,70808.0,1室0厅,31.07,东,简装
301,罗湖区,祥福雅居  高层西向一房一厅  红本在手  满五年唯一,祥福雅居,笋岗,房本满五年,220.0,60241.0,1室1厅,36.52,西,精装
302,罗湖区,口岸物业 双地铁物业 交通方便,新银座华庭,罗湖口岸,,122.0,51783.0,1室0厅,23.56,北,简装
303,罗湖区,红本在手。待改造老社区，隶属翠园中學招生范围！,景贝北小区,黄贝岭,房本满五年,450.0,60976.0,2室1厅,73.8,北 南,简装
304,罗湖区,鸿翔花园大三房，满两年无增值税，花园居家社区,鸿翔花园,地王,,820.0,81544.0,3室1厅,100.56,东南 南,其他
305,罗湖区,螺岭加文锦翠园 满四年 70年产权 低楼层大三房,华丽小区,螺岭,,520.0,61964.0,3室2厅,83.92,南,简装
